run_id,instance_id,category,official_resolved,match_mode,source_run_id,source_instance_id,source_config_id
assignment-case-v1:96ad0544b677349b8fd5e5ff92f67725381c890f3be010514a1d636d7e7ee630,pylint-dev__pylint-4970,pylint-dev/pylint,False,exact_run_id,assignment-case-v1:96ad0544b677349b8fd5e5ff92f67725381c890f3be010514a1d636d7e7ee630,pylint-dev__pylint-4970,shared-baseline
assignment-case-v1:96fb5ee7c787b49d5572c8b0332c3cc83b2f280c8ff99aeb094a5dca7a5536cf,django__django-13590,django/django,False,exact_run_id,assignment-case-v1:96fb5ee7c787b49d5572c8b0332c3cc83b2f280c8ff99aeb094a5dca7a5536cf,django__django-13590,shared-baseline
assignment-case-v1:97414efb5f5c55ca0a3d649d7c11511d9a6d69bdfc7add80f0cb066166b83b7c,django__django-13128,django/django,False,exact_run_id,assignment-case-v1:97414efb5f5c55ca0a3d649d7c11511d9a6d69bdfc7add80f0cb066166b83b7c,django__django-13128,shared-baseline
assignment-case-v1:980a79243f61944c999d709aa980c804cfad20ddb9005b9a6cf4bd191b8fa34a,astropy__astropy-7746,astropy/astropy,False,exact_run_id,assignment-case-v1:980a79243f61944c999d709aa980c804cfad20ddb9005b9a6cf4bd191b8fa34a,astropy__astropy-7746,shared-baseline
assignment-case-v1:9878ff73064041c21bfa6d2cd06f5edce8ec6d671c438f642a597fef45fdef49,django__django-12184,django/django,False,exact_run_id,assignment-case-v1:9878ff73064041c21bfa6d2cd06f5edce8ec6d671c438f642a597fef45fdef49,django__django-12184,shared-baseline
assignment-case-v1:98d47b1902560a216dc54a07fe4faf9e0704a59149c16fc7522dbae0bd84ff4a,sphinx-doc__sphinx-7686,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:98d47b1902560a216dc54a07fe4faf9e0704a59149c16fc7522dbae0bd84ff4a,sphinx-doc__sphinx-7686,shared-baseline
assignment-case-v1:98f98d734750ba63efbb3d623df12b1a173b3e3ee85f62a3de01327b8c22405a,django__django-11087,django/django,False,exact_run_id,assignment-case-v1:98f98d734750ba63efbb3d623df12b1a173b3e3ee85f62a3de01327b8c22405a,django__django-11087,shared-baseline
assignment-case-v1:99412d1cc01684be4f4f9a08ed2a89d68498daa5f56dc08b95794690487bfeab,scikit-learn__scikit-learn-10844,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:99412d1cc01684be4f4f9a08ed2a89d68498daa5f56dc08b95794690487bfeab,scikit-learn__scikit-learn-10844,shared-baseline
assignment-case-v1:99435b896d3b81b583e405eac609fce6050a29ba713dbd88a6afb15d2b8c872d,django__django-11099,django/django,True,exact_run_id,assignment-case-v1:99435b896d3b81b583e405eac609fce6050a29ba713dbd88a6afb15d2b8c872d,django__django-11099,shared-baseline
assignment-case-v1:99b45277091c717395c9258e5fb12aadd835fc48707b981ba368f8bcc3e4cec1,sympy__sympy-13798,sympy/sympy,False,exact_run_id,assignment-case-v1:99b45277091c717395c9258e5fb12aadd835fc48707b981ba368f8bcc3e4cec1,sympy__sympy-13798,shared-baseline
assignment-case-v1:9a9727379935b065dc8bf627ac949de1156463de8b946916f6f374a9fb3e643d,scikit-learn__scikit-learn-13497,scikit-learn/scikit-learn,False,exact_run_id,assignment-case-v1:9a9727379935b065dc8bf627ac949de1156463de8b946916f6f374a9fb3e643d,scikit-learn__scikit-learn-13497,shared-baseline
assignment-case-v1:9af15000c41058d2863d42753b43d4419f8f83fdeff84281808f1605f0562d43,sympy__sympy-15345,sympy/sympy,False,exact_run_id,assignment-case-v1:9af15000c41058d2863d42753b43d4419f8f83fdeff84281808f1605f0562d43,sympy__sympy-15345,shared-baseline
assignment-case-v1:9b49b65290ff3088ad443e95c06c286b186fdf7c5308f47abd318814d658256f,matplotlib__matplotlib-26020,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:9b49b65290ff3088ad443e95c06c286b186fdf7c5308f47abd318814d658256f,matplotlib__matplotlib-26020,shared-baseline
assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1,django__django-11133,django/django,True,exact_run_id,assignment-case-v1:9be7092907ca6e3c6223f485ecc665b4f91fdfa09db816f363ff9f62d3d79dc1,django__django-11133,shared-baseline
assignment-case-v1:9bfa70e7a217bce61ead7a31baee9b35063c54c4a6673569864407596aeb0eb4,django__django-12754,django/django,False,exact_run_id,assignment-case-v1:9bfa70e7a217bce61ead7a31baee9b35063c54c4a6673569864407596aeb0eb4,django__django-12754,shared-baseline
assignment-case-v1:9c03cb82e06db14fd2c4d388d49d54907f2c9700760476bace6c73e5376ce036,scikit-learn__scikit-learn-14629,scikit-learn/scikit-learn,False,exact_run_id,assignment-case-v1:9c03cb82e06db14fd2c4d388d49d54907f2c9700760476bace6c73e5376ce036,scikit-learn__scikit-learn-14629,shared-baseline
assignment-case-v1:9c0c2ff42af108a91ed9d0f388f95e4b69981abff39dacce7a19f4b058c529d5,scikit-learn__scikit-learn-14894,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:9c0c2ff42af108a91ed9d0f388f95e4b69981abff39dacce7a19f4b058c529d5,scikit-learn__scikit-learn-14894,shared-baseline
assignment-case-v1:9c2319368488fb22e134ad56bf4251db4833874652e10c33830290de56114c7c,sphinx-doc__sphinx-11445,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:9c2319368488fb22e134ad56bf4251db4833874652e10c33830290de56114c7c,sphinx-doc__sphinx-11445,shared-baseline
assignment-case-v1:9c52e80d1293b2f33b6b8e21e3ce977fdf188b55561ed3ad0bf0897d21f75219,astropy__astropy-14096,astropy/astropy,False,exact_run_id,assignment-case-v1:9c52e80d1293b2f33b6b8e21e3ce977fdf188b55561ed3ad0bf0897d21f75219,astropy__astropy-14096,shared-baseline
assignment-case-v1:9c85825fc09251aa965f336b23b574d3c8a56b5e549ffe52ba492a5da88b0168,sympy__sympy-13852,sympy/sympy,False,exact_run_id,assignment-case-v1:9c85825fc09251aa965f336b23b574d3c8a56b5e549ffe52ba492a5da88b0168,sympy__sympy-13852,shared-baseline
assignment-case-v1:9ceea0f6adec6bf5a517ea33faad3c0ec209408f4a9a265142d4a608388a5996,django__django-12308,django/django,False,exact_run_id,assignment-case-v1:9ceea0f6adec6bf5a517ea33faad3c0ec209408f4a9a265142d4a608388a5996,django__django-12308,shared-baseline
assignment-case-v1:9d1cd9b0a5daaf7970d618a360ca4f565e333dcb08f0dc37283efab8406736ba,django__django-14787,django/django,True,exact_run_id,assignment-case-v1:9d1cd9b0a5daaf7970d618a360ca4f565e333dcb08f0dc37283efab8406736ba,django__django-14787,shared-baseline
assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e,django__django-14016,django/django,False,exact_run_id,assignment-case-v1:9d4ac70960361969e863aecac5c626ee4a1427e4ce51a9a091dc400dae778a6e,django__django-14016,shared-baseline
assignment-case-v1:9d83f27820d374684d50cd56bb063c95d6a55f808c076aced0b4213fb00b073e,sympy__sympy-16106,sympy/sympy,False,exact_run_id,assignment-case-v1:9d83f27820d374684d50cd56bb063c95d6a55f808c076aced0b4213fb00b073e,sympy__sympy-16106,shared-baseline
assignment-case-v1:9d87fb8e72a9c48321e5bc67910012e9a491929859681ca18ee65613802d82e6,sympy__sympy-17630,sympy/sympy,False,exact_run_id,assignment-case-v1:9d87fb8e72a9c48321e5bc67910012e9a491929859681ca18ee65613802d82e6,sympy__sympy-17630,shared-baseline
assignment-case-v1:9dcbb952742546e33ff60dc46ee9816b0d6c4ddbe5f3ac27baf76fb909e0ceb4,django__django-11283,django/django,False,exact_run_id,assignment-case-v1:9dcbb952742546e33ff60dc46ee9816b0d6c4ddbe5f3ac27baf76fb909e0ceb4,django__django-11283,shared-baseline
assignment-case-v1:9e30d6a9093a4aca04e4b977834fc9fcdb41efa04e746202a51d0298cdd78211,matplotlib__matplotlib-23314,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:9e30d6a9093a4aca04e4b977834fc9fcdb41efa04e746202a51d0298cdd78211,matplotlib__matplotlib-23314,shared-baseline
assignment-case-v1:9ea7a9721cccb4ac848928171e7757ad2fc0f508078dd4d1ed01cd179de6786c,pytest-dev__pytest-10051,pytest-dev/pytest,False,exact_run_id,assignment-case-v1:9ea7a9721cccb4ac848928171e7757ad2fc0f508078dd4d1ed01cd179de6786c,pytest-dev__pytest-10051,shared-baseline
assignment-case-v1:9f50a188b7b415401eb7538eb7ecf139d8f57a6f3cd77c80cb96b91bb2dcd86a,django__django-14053,django/django,True,exact_run_id,assignment-case-v1:9f50a188b7b415401eb7538eb7ecf139d8f57a6f3cd77c80cb96b91bb2dcd86a,django__django-14053,shared-baseline
assignment-case-v1:9fa5df67c5048c03cb3a6e5f8cb5dfae71c86f78c47ba81c005fcda90b92b109,django__django-13447,django/django,True,exact_run_id,assignment-case-v1:9fa5df67c5048c03cb3a6e5f8cb5dfae71c86f78c47ba81c005fcda90b92b109,django__django-13447,shared-baseline
assignment-case-v1:a01c88daa0a55d2f609ee894435cb3da6b4970f7319d15f9dd0b50c4a29b1ccb,django__django-13028,django/django,True,exact_run_id,assignment-case-v1:a01c88daa0a55d2f609ee894435cb3da6b4970f7319d15f9dd0b50c4a29b1ccb,django__django-13028,shared-baseline
assignment-case-v1:a05b9f9f17024d04797c094c4f124d99e21099750d663b8e4dfb1ca28d9e9331,django__django-11910,django/django,False,exact_run_id,assignment-case-v1:a05b9f9f17024d04797c094c4f124d99e21099750d663b8e4dfb1ca28d9e9331,django__django-11910,shared-baseline
assignment-case-v1:a0d2d4e56a234c2f876ae503dc37927f1bb24ef46732d27c8a0e673eccb3a47f,matplotlib__matplotlib-23913,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:a0d2d4e56a234c2f876ae503dc37927f1bb24ef46732d27c8a0e673eccb3a47f,matplotlib__matplotlib-23913,shared-baseline
assignment-case-v1:a0d9511e507485d6bbcc800638381a860e4c4697d25ea5f0df6df71c9bd1deeb,sphinx-doc__sphinx-8265,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:a0d9511e507485d6bbcc800638381a860e4c4697d25ea5f0df6df71c9bd1deeb,sphinx-doc__sphinx-8265,shared-baseline
assignment-case-v1:a1770852483b353a1541fcc1a452bcc65f9dddfaf44e1f12ee50efb750654830,django__django-12915,django/django,True,exact_run_id,assignment-case-v1:a1770852483b353a1541fcc1a452bcc65f9dddfaf44e1f12ee50efb750654830,django__django-12915,shared-baseline
assignment-case-v1:a1d00bbc4240f49ed5b150eb900e9d2800c14d8e0744d6129af7f5268b13a2b4,django__django-15695,django/django,False,exact_run_id,assignment-case-v1:a1d00bbc4240f49ed5b150eb900e9d2800c14d8e0744d6129af7f5268b13a2b4,django__django-15695,shared-baseline
assignment-case-v1:a1ea7409094d8641be55f5319cd3fc0b0a32d145f121edad36ba66e0f69945c8,django__django-13964,django/django,False,exact_run_id,assignment-case-v1:a1ea7409094d8641be55f5319cd3fc0b0a32d145f121edad36ba66e0f69945c8,django__django-13964,shared-baseline
assignment-case-v1:a1ed9f5d6de77ffd4083d61c45e8ec1fd17aab4fae782b401e62eb6c03424649,pytest-dev__pytest-7324,pytest-dev/pytest,False,exact_run_id,assignment-case-v1:a1ed9f5d6de77ffd4083d61c45e8ec1fd17aab4fae782b401e62eb6c03424649,pytest-dev__pytest-7324,shared-baseline
assignment-case-v1:a24371707a489af293a0d4e27c47e62b9badf56adeceaa595bbc118680830f17,pydata__xarray-7229,pydata/xarray,False,exact_run_id,assignment-case-v1:a24371707a489af293a0d4e27c47e62b9badf56adeceaa595bbc118680830f17,pydata__xarray-7229,shared-baseline
assignment-case-v1:a2a131459131ce063fdc3e26737d03df81ebc65fe6426121f407d9a2ca7bc068,django__django-15902,django/django,True,exact_run_id,assignment-case-v1:a2a131459131ce063fdc3e26737d03df81ebc65fe6426121f407d9a2ca7bc068,django__django-15902,shared-baseline
assignment-case-v1:a2a61a112b1f4ff9a418224fcfbc89d377940562d7d106edc33c65a35a1a9bc2,django__django-16139,django/django,False,exact_run_id,assignment-case-v1:a2a61a112b1f4ff9a418224fcfbc89d377940562d7d106edc33c65a35a1a9bc2,django__django-16139,shared-baseline
assignment-case-v1:a2de6ae5a4781043473cf670edad5b218c070b1f0add3db79f0c43783f59b63f,sympy__sympy-13372,sympy/sympy,True,exact_run_id,assignment-case-v1:a2de6ae5a4781043473cf670edad5b218c070b1f0add3db79f0c43783f59b63f,sympy__sympy-13372,shared-baseline
assignment-case-v1:a359b7cda2fdc71edb4dc955730c791ebcbb9067309899e6e36b0d64a686a0db,sympy__sympy-20428,sympy/sympy,False,exact_run_id,assignment-case-v1:a359b7cda2fdc71edb4dc955730c791ebcbb9067309899e6e36b0d64a686a0db,sympy__sympy-20428,shared-baseline
assignment-case-v1:a379fb19094654d48166eca93b10479ba8d0508d9fcdb0f45b7242fbf7044867,django__django-13809,django/django,True,exact_run_id,assignment-case-v1:a379fb19094654d48166eca93b10479ba8d0508d9fcdb0f45b7242fbf7044867,django__django-13809,shared-baseline
assignment-case-v1:a385cd29da6fc2f2a339f4edd4e88296cc26bf33091828dc692b3b574b9bdd53,django__django-16082,django/django,False,exact_run_id,assignment-case-v1:a385cd29da6fc2f2a339f4edd4e88296cc26bf33091828dc692b3b574b9bdd53,django__django-16082,shared-baseline
assignment-case-v1:a3b2ebe2ac83cb4e542d08129085ce4b48ef3e9cf51649fbbbed3bdd1529dfbf,django__django-12155,django/django,True,exact_run_id,assignment-case-v1:a3b2ebe2ac83cb4e542d08129085ce4b48ef3e9cf51649fbbbed3bdd1529dfbf,django__django-12155,shared-baseline
assignment-case-v1:a4124ef264cc8e5a10bf7cc7864876e4cbdefc7eb8c4db03a1b36cb5a03e473e,django__django-11179,django/django,False,exact_run_id,assignment-case-v1:a4124ef264cc8e5a10bf7cc7864876e4cbdefc7eb8c4db03a1b36cb5a03e473e,django__django-11179,shared-baseline
assignment-case-v1:a455f84b8a8a98922d0f0d878b5e9a547a4ded1a67d36d797be882c1ab45bf0c,pytest-dev__pytest-7490,pytest-dev/pytest,False,exact_run_id,assignment-case-v1:a455f84b8a8a98922d0f0d878b5e9a547a4ded1a67d36d797be882c1ab45bf0c,pytest-dev__pytest-7490,shared-baseline
assignment-case-v1:a51bf3b48c5db61db9fd6b169ecf79d12e3c375dd252013ba8d90e104a6d7ea3,sympy__sympy-19040,sympy/sympy,False,exact_run_id,assignment-case-v1:a51bf3b48c5db61db9fd6b169ecf79d12e3c375dd252013ba8d90e104a6d7ea3,sympy__sympy-19040,shared-baseline
assignment-case-v1:a62b58b9fbf2939a7a209efba496abdb9a94d5afe5a3c341f3897dae440c3b8e,astropy__astropy-14369,astropy/astropy,False,exact_run_id,assignment-case-v1:a62b58b9fbf2939a7a209efba496abdb9a94d5afe5a3c341f3897dae440c3b8e,astropy__astropy-14369,shared-baseline
assignment-case-v1:a652750211d5059b2cf0e5d1233078aa5ba868c90f0c7ae0ac9c10af1efa86b3,sympy__sympy-17318,sympy/sympy,False,exact_run_id,assignment-case-v1:a652750211d5059b2cf0e5d1233078aa5ba868c90f0c7ae0ac9c10af1efa86b3,sympy__sympy-17318,shared-baseline
assignment-case-v1:a76d6bd000b0deabdb1a0b2efd3c4b7387605abd517c4f27f3745cd57a3febd7,django__django-13297,django/django,False,exact_run_id,assignment-case-v1:a76d6bd000b0deabdb1a0b2efd3c4b7387605abd517c4f27f3745cd57a3febd7,django__django-13297,shared-baseline
assignment-case-v1:a7abbeac43a1cc7573a7f9b6bbe8c42a85d154cb4e6f56a576c031472c4b50c3,sympy__sympy-13480,sympy/sympy,True,exact_run_id,assignment-case-v1:a7abbeac43a1cc7573a7f9b6bbe8c42a85d154cb4e6f56a576c031472c4b50c3,sympy__sympy-13480,shared-baseline
assignment-case-v1:a7d226a48a98da2425f80cb37942238f1d60e79b062397ff43584e4819510e4a,django__django-13401,django/django,True,exact_run_id,assignment-case-v1:a7d226a48a98da2425f80cb37942238f1d60e79b062397ff43584e4819510e4a,django__django-13401,shared-baseline
assignment-case-v1:a87892ac9bfc164287c991e61a3d3aee34973fe2ea1fd9563e7102dfd72e4404,sympy__sympy-11870,sympy/sympy,False,exact_run_id,assignment-case-v1:a87892ac9bfc164287c991e61a3d3aee34973fe2ea1fd9563e7102dfd72e4404,sympy__sympy-11870,shared-baseline
assignment-case-v1:a8ef5c1d6888807d84235d8f1bacbae74c6af6d55c165526955ddb048f727fca,astropy__astropy-7606,astropy/astropy,False,exact_run_id,assignment-case-v1:a8ef5c1d6888807d84235d8f1bacbae74c6af6d55c165526955ddb048f727fca,astropy__astropy-7606,shared-baseline
assignment-case-v1:aac5fa1abca0bdcceec065624aae423fc3ae7a03a2dda8efeaf0240f38ce8737,astropy__astropy-14508,astropy/astropy,False,exact_run_id,assignment-case-v1:aac5fa1abca0bdcceec065624aae423fc3ae7a03a2dda8efeaf0240f38ce8737,astropy__astropy-14508,shared-baseline
assignment-case-v1:ab4cc527a1c8e5293bc636527c6125a06ab2772a614ceb7669ef33ec40576238,sympy__sympy-15345,sympy/sympy,False,exact_run_id,assignment-case-v1:ab4cc527a1c8e5293bc636527c6125a06ab2772a614ceb7669ef33ec40576238,sympy__sympy-15345,shared-baseline
assignment-case-v1:ab6cf0a4ffc72a0c2b38d34c74386005452058fa7660e14d88ca57c25178f463,sphinx-doc__sphinx-8548,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:ab6cf0a4ffc72a0c2b38d34c74386005452058fa7660e14d88ca57c25178f463,sphinx-doc__sphinx-8548,shared-baseline
assignment-case-v1:abeaba8669176c0e47d183bf15e7cc23d7079d41d51e58501138af3158120e02,django__django-12325,django/django,False,exact_run_id,assignment-case-v1:abeaba8669176c0e47d183bf15e7cc23d7079d41d51e58501138af3158120e02,django__django-12325,shared-baseline
assignment-case-v1:ac59eb416a74d31782dbb3b8ac06abbfcb59dd81ea5733f7e16c0420bead3fdf,matplotlib__matplotlib-25122,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:ac59eb416a74d31782dbb3b8ac06abbfcb59dd81ea5733f7e16c0420bead3fdf,matplotlib__matplotlib-25122,shared-baseline
assignment-case-v1:ac9a920a818af1f18016f58b01e951d9db0b8974791106a6ccd70cfda6758af9,matplotlib__matplotlib-20826,matplotlib/matplotlib,False,exact_run_id,assignment-case-v1:ac9a920a818af1f18016f58b01e951d9db0b8974791106a6ccd70cfda6758af9,matplotlib__matplotlib-20826,shared-baseline
assignment-case-v1:ad27003e1ed7db3a2bfec12eadd4232604039b18762f3193aa5f1705f4f7eb36,sympy__sympy-20639,sympy/sympy,False,exact_run_id,assignment-case-v1:ad27003e1ed7db3a2bfec12eadd4232604039b18762f3193aa5f1705f4f7eb36,sympy__sympy-20639,shared-baseline
assignment-case-v1:ae1b4357b048d4562d7b1abdd3ce3719c65141f76cb459918aab66f3d2510769,django__django-17029,django/django,True,exact_run_id,assignment-case-v1:ae1b4357b048d4562d7b1abdd3ce3719c65141f76cb459918aab66f3d2510769,django__django-17029,shared-baseline
assignment-case-v1:ae549aff6c0094d1775816e1a13e009769fdb515c4cde2932543a0d2ca687984,django__django-15695,django/django,False,exact_run_id,assignment-case-v1:ae549aff6c0094d1775816e1a13e009769fdb515c4cde2932543a0d2ca687984,django__django-15695,shared-baseline
assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540,sphinx-doc__sphinx-7590,sphinx-doc/sphinx,False,exact_run_id,assignment-case-v1:ae6ac27aeb8f3691dbef6ab5f2023cb36529c0a76dcaba0940a86ba4bee58540,sphinx-doc__sphinx-7590,shared-baseline
assignment-case-v1:ae97d4de9d3623b73a18468434b76e17f407282c49a97fd90a704142eaf6a12c,django__django-15525,django/django,False,exact_run_id,assignment-case-v1:ae97d4de9d3623b73a18468434b76e17f407282c49a97fd90a704142eaf6a12c,django__django-15525,shared-baseline
assignment-case-v1:ae9aa67d1defdc6a8e2b9e3a2e82dd1d187647c0fbad89e89d73d05494cbf8d9,pallets__flask-5063,pallets/flask,False,exact_run_id,assignment-case-v1:ae9aa67d1defdc6a8e2b9e3a2e82dd1d187647c0fbad89e89d73d05494cbf8d9,pallets__flask-5063,shared-baseline
assignment-case-v1:af0504e6122e45b5694ecead62a7b9ca8216208f3a7b6a1e602ac4daddd07e04,django__django-12273,django/django,False,exact_run_id,assignment-case-v1:af0504e6122e45b5694ecead62a7b9ca8216208f3a7b6a1e602ac4daddd07e04,django__django-12273,shared-baseline
assignment-case-v1:b00a2507ec22972ead4c01a0d482f597c5b4d18d921bf357ae2fbdb93d026188,mwaskom__seaborn-2848,mwaskom/seaborn,False,exact_run_id,assignment-case-v1:b00a2507ec22972ead4c01a0d482f597c5b4d18d921bf357ae2fbdb93d026188,mwaskom__seaborn-2848,shared-baseline
assignment-case-v1:b0523f6890f7b6727f43187fbae6f0bab651723d7572cbaaef49266a02ae8b7a,django__django-14017,django/django,False,exact_run_id,assignment-case-v1:b0523f6890f7b6727f43187fbae6f0bab651723d7572cbaaef49266a02ae8b7a,django__django-14017,shared-baseline
assignment-case-v1:b1587275431d9c1e493c311f012e0a502bd71a84e52f37173ace94fa9ba0a488,matplotlib__matplotlib-23314,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:b1587275431d9c1e493c311f012e0a502bd71a84e52f37173ace94fa9ba0a488,matplotlib__matplotlib-23314,shared-baseline
assignment-case-v1:b179feb16e4c889012c4f3a3150d14e4421d5fb33a441b766d4b3e3cb0536a6b,sympy__sympy-22080,sympy/sympy,False,exact_run_id,assignment-case-v1:b179feb16e4c889012c4f3a3150d14e4421d5fb33a441b766d4b3e3cb0536a6b,sympy__sympy-22080,shared-baseline
assignment-case-v1:b1d7e51d565cbafa01b2fbf93ab8ab6435654ae1913001730370353ffa7bd48b,pytest-dev__pytest-5787,pytest-dev/pytest,False,exact_run_id,assignment-case-v1:b1d7e51d565cbafa01b2fbf93ab8ab6435654ae1913001730370353ffa7bd48b,pytest-dev__pytest-5787,shared-baseline
assignment-case-v1:b21ee240bedbe1be67c9ce9ee822bc1350466fffe6817bea6f2e5e3d29c29a82,pytest-dev__pytest-11148,pytest-dev/pytest,True,exact_run_id,assignment-case-v1:b21ee240bedbe1be67c9ce9ee822bc1350466fffe6817bea6f2e5e3d29c29a82,pytest-dev__pytest-11148,shared-baseline
assignment-case-v1:b24653892aa86410249961aa5f8fed2aa0f556668d4ee1940a29320b17c4cdaa,sphinx-doc__sphinx-8120,sphinx-doc/sphinx,True,exact_run_id,assignment-case-v1:b24653892aa86410249961aa5f8fed2aa0f556668d4ee1940a29320b17c4cdaa,sphinx-doc__sphinx-8120,shared-baseline
assignment-case-v1:b26f45446c4cc28c57fe02e45bf8e2f6876f2e64919c850bc25a8af8e7c6f330,matplotlib__matplotlib-24970,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:b26f45446c4cc28c57fe02e45bf8e2f6876f2e64919c850bc25a8af8e7c6f330,matplotlib__matplotlib-24970,shared-baseline
assignment-case-v1:b4cc6b40c69ce89ef4ba4c92f81865fbc537b96bbea2d0798daf110062eb5027,django__django-14170,django/django,False,exact_run_id,assignment-case-v1:b4cc6b40c69ce89ef4ba4c92f81865fbc537b96bbea2d0798daf110062eb5027,django__django-14170,shared-baseline
assignment-case-v1:b4d42d0ff481720777fac78d45e7cd1d6ba82aea8d6e048b87e468b31c52be49,sympy__sympy-15809,sympy/sympy,False,exact_run_id,assignment-case-v1:b4d42d0ff481720777fac78d45e7cd1d6ba82aea8d6e048b87e468b31c52be49,sympy__sympy-15809,shared-baseline
assignment-case-v1:b53269e4a45706f0ffc80c40f6f423a032eb522ef2829425335a3ca26f655302,django__django-12708,django/django,False,exact_run_id,assignment-case-v1:b53269e4a45706f0ffc80c40f6f423a032eb522ef2829425335a3ca26f655302,django__django-12708,shared-baseline
assignment-case-v1:b67fa6aafa63ccdd9f1bdda069beb32f68949bb906851f999580221483462549,django__django-15347,django/django,True,exact_run_id,assignment-case-v1:b67fa6aafa63ccdd9f1bdda069beb32f68949bb906851f999580221483462549,django__django-15347,shared-baseline
assignment-case-v1:b707616474edeb5d174670ecc3a9464d48e7e0b303c0cb0a3d9cab9a3a830119,sympy__sympy-20590,sympy/sympy,False,exact_run_id,assignment-case-v1:b707616474edeb5d174670ecc3a9464d48e7e0b303c0cb0a3d9cab9a3a830119,sympy__sympy-20590,shared-baseline
assignment-case-v1:b777d74a80a10389320b35f438b5aa85bc5088faed1efa32fb44aad1e1fe15d9,django__django-15280,django/django,False,exact_run_id,assignment-case-v1:b777d74a80a10389320b35f438b5aa85bc5088faed1efa32fb44aad1e1fe15d9,django__django-15280,shared-baseline
assignment-case-v1:b80f9149e8a56b0632acd741f8f86e48ca77d551e82a79f472cf069e2129279b,astropy__astropy-6938,astropy/astropy,False,exact_run_id,assignment-case-v1:b80f9149e8a56b0632acd741f8f86e48ca77d551e82a79f472cf069e2129279b,astropy__astropy-6938,shared-baseline
assignment-case-v1:b86837ec5283894c5f3202b1e337b00f62b1564dadaf439f8701fb31b2f70957,django__django-13230,django/django,True,exact_run_id,assignment-case-v1:b86837ec5283894c5f3202b1e337b00f62b1564dadaf439f8701fb31b2f70957,django__django-13230,shared-baseline
assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661,django__django-14580,django/django,False,exact_run_id,assignment-case-v1:b87f3af1c7b25145a4f06e4603f855d45d1b72ff828f7346c6834b9bb0b96661,django__django-14580,shared-baseline
assignment-case-v1:b920a784dfb64206ec0d95a1ba69b55e9b3eec5845140ab24a1660937c95bf4c,pylint-dev__pylint-6528,pylint-dev/pylint,False,exact_run_id,assignment-case-v1:b920a784dfb64206ec0d95a1ba69b55e9b3eec5845140ab24a1660937c95bf4c,pylint-dev__pylint-6528,shared-baseline
assignment-case-v1:b96490a974c4858e476ef9c2c97d424c98b8bec3c194615d628d5815d567945c,sympy__sympy-15011,sympy/sympy,True,exact_run_id,assignment-case-v1:b96490a974c4858e476ef9c2c97d424c98b8bec3c194615d628d5815d567945c,sympy__sympy-15011,shared-baseline
assignment-case-v1:b9d2f5245465b4aabed908acea4fb9fa38a7cd8ec3255fc73bc1ccc2487c0d1a,scikit-learn__scikit-learn-11310,scikit-learn/scikit-learn,True,exact_run_id,assignment-case-v1:b9d2f5245465b4aabed908acea4fb9fa38a7cd8ec3255fc73bc1ccc2487c0d1a,scikit-learn__scikit-learn-11310,shared-baseline
assignment-case-v1:b9d6d4b0face4be8f4d574cfd6f1bd68539357dc33fd81e40aac0704cd6d13c0,django__django-12747,django/django,False,exact_run_id,assignment-case-v1:b9d6d4b0face4be8f4d574cfd6f1bd68539357dc33fd81e40aac0704cd6d13c0,django__django-12747,shared-baseline
assignment-case-v1:ba0803f7b8803f5fcb18d88711e23703337a403612fd7022ae82f7e27054546c,sympy__sympy-20438,sympy/sympy,False,exact_run_id,assignment-case-v1:ba0803f7b8803f5fcb18d88711e23703337a403612fd7022ae82f7e27054546c,sympy__sympy-20438,shared-baseline
assignment-case-v1:ba2f3eb01a65806f6af23acc172c9a2280d5ab9ad68eae4a4471e01bab9898d6,django__django-11885,django/django,False,exact_run_id,assignment-case-v1:ba2f3eb01a65806f6af23acc172c9a2280d5ab9ad68eae4a4471e01bab9898d6,django__django-11885,shared-baseline
assignment-case-v1:ba81d45d1a97326f4c4ea2df2ee62061c316e649943da6007f12f79b0af4a946,matplotlib__matplotlib-26113,matplotlib/matplotlib,True,exact_run_id,assignment-case-v1:ba81d45d1a97326f4c4ea2df2ee62061c316e649943da6007f12f79b0af4a946,matplotlib__matplotlib-26113,shared-baseline
